text,label
I have a degree in astrophysics and a degree in the physics and technology of nuclear reactors... but reading @jimalkhalili's book the world according to physics is making me realise how much I have forgotten since school and university. Its exciting my physics passion again!,positive
"British electricity mix at 8AM on 3rd Nov 2018

Nuclear 20.5% Gas 36.6% Coal 1.7%
Wind 31.4% Solar 0.0% Hydro 1.6%
Biomass 3.8% Import 3.6%
Storage 0.5% Other 0.1%

Generation 28GW
Greenhouse gas intensity 209gCO2eq./kWh
 vs a target of 50-100gCO2eq./kWh by 2030",neutral
"@ambirc723 @kim1978moge @EdKrassen @SassiJordan Only a few hundred million was sent in cash. Again, it was Iran's money being given back in exchange for the cancellation of their nuclear program which Trump allowed Iran to restart.

Trump truly shit the bed on that one.

p.s You should look up what ""misgivings"" means.",negative
"Today's @USATODAY was written for me!! Stories on nuclear energy, @Favre4Official and @virginia_tech. God is good!!",positive
"I love @amazon, even more so since going Prime last year.

But they (their suppliers?) have made some errors that have induced me to think, Ã¢Â€Âœyou know what would happen if you did this in MY line of work?Ã¢Â€Â

#amazon #nuclear",positive
"@veteranhank @shylohg They really do. They want a bad economy, nuclear war, a rebirth of ISIS and maybe a global pandemic thrown in. If voters donÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢t see what the left is all about, we R in big trouble. The House Dems should be about 25 Seats, TOTAL",negative
"@sherry2diamond They plan to shut down food supply, bring down the internet/cell phone towers, destroy the water supply and trigger nuclear war with Russia - I think Biden calls it build back better",negative
"@NelsonAlmUK @Rainer_Klute @DominicBarden @uniederer Yes, and this gives you the feeling GB would need batteries for 2 weeks. But GB has high voltage lines to Norway and France, where it is usually windy/sunny at the same time.
And with 400% capacity, GB wind would still cover 40%.
Today, 400% wind is cheaper than than 25% nuclear.",neutral
@Shareblue @KenBerry611 ÃƒÂ¢Ã¢Â€Â”ÃƒÂ¯Ã‚Â¸#failed   #NorthKorea #nuclear_summit @realDonaldTrump created a photo-op with evil #KimJungUn &amp; those embarrassing photographs will be the failed legacy of Trumpzism @FoxNews,negative
Created a new term: nuclear fusion love. https://t.co/1hrd3NJXRW,positive
What happens to our nuclear waste? http://www.wired.com/politics/security/news/2009/03/nuclear,negative
@EW Or perhaps stop threatening nuclear solutions on countries showing a total lack of disregard for the consequences to human life the world over ... scarier then any film plot I have scene recently,negative
Nuclear Fusion https://t.co/eOOrqp3xlp,neutral
"@MichaelCyger btw, small world. I was at G.E. Nuclear '95-'97.",neutral
RT Greenpeace: ???????It's time for a change?????????????? S Korea???????s President vows to abandon nuclear and coal and focus on renewables,neutral
"IN CASE YOU MISS IT: Sleeping security guards cost a nuclear plant $65,000. (ABC News): www.tlot.net/10i0U",neutral
"@EricNill I wish you the best. For the record I want to curb climate change and shut down all fossil fuels. I support wind, solar, nuclear, hydro, geothermal, etc

https://t.co/0WqhRhjpyF

https://t.co/cNnnIVmIUO

https://t.co/sykHT7oMpK

https://t.co/ZAMJcG3I72

https://t.co/YdCv5J3CP6",positive
"ItÃ¢Â€Â™s like Americans created a TimeÃ¢Â€Â¢Bomb that They canÃ¢Â€Â™t disarm, because: They never paid enough Attention to remember how it got put Together. Now: Americans are going to be brutally murdered in a Nuclear Holocaust for incessantly lying about Me, with no Regard for the Truth.",negative
"Our Netball pre-season is well underway!

We took girls from Years 9-13 on a pre-season trip to Nuclear Races in Essex.

The girls worked incredibly hard, competing in their teams to win races and used their teamwork and leadership skills to work through the obstacles. https://t.co/ZlT6krYxcE",positive
Daily #Nuclear update: Energy Policy https://t.co/bLGevsgwaR #hinkley via PeterRoche3,neutral
"We know how the world order Ã¢Â€Â” the international law, the fundamental international agreements, are being ruined. The Joint Comprehensive Plan of Action on Iran is one example. The Intermediate Nuclear Force Treaty (INF) is under threat. The principles of open trade, the WTO are",negative
"@florenc89622516 I see a suitcase, nuclear ?",neutral
"@goth600 Dear Uplifted Sentient Shrimp: hereÃ¢Â€Â™s that nuclear bomb you asked for, dropped in your lap. Hope you enjoy the explosive surprise. Love, Sentient Hairless Apes",positive
"In Technical development InCore Instrumentation System n System for Integrated Analysis for Kudankulam Nuclear Power Plant NPP Unit 3 were tested by Rusatom Automated Control Systems JSC  with representatives of Nuclear Power Corporation of India LTD.
https://t.co/4GVj1Ky5Co",neutral
"@john_staver @SamRamani2 Here we go ????

Turkey is a vital NATO partner.
It has access to the Bosphorus and Black Sea. It has one of the largest Militaries in NATO. It acts as a bridge between the East &amp; West. It is a surrogate for US Nuclear weapons and is a home for key strategic US Bases.",neutral
Bill Perry Is Terrified. Why Aren???â‚¬??t You? https://t.co/nSOxbDJgkd Most #Trump believe in him they don't realize he is unsteady and dangerous.,negative
"@realDonaldTrump Trump respect Mr. President, North Korea's Kim Jong-un missiles and bombs that are punggyeri is one ugly bastard tucked away in the chapter staged a nuclear test blast shows around the world gathered reporters. We need to quickly strike ahead and destroy North Korea.",negative
"I'm at US Nuclear Regulatory Commission HQ (Rockville, MD) w/ 3 others http://t.co/7Oygm5rE",neutral
Scientists can help again now to ratify the ban on testing nuclear weapons https://t.co/xACmJ8qJ68 https://t.co/Nxgvy3J2zG,neutral
"@ZelenskyyUa With the US national debt, high inflation &amp; lack of hypersonic missile capabilities. Would it risk a nuclear WW3 with Russia for Ukraine? Or is it more likely it turns around &amp; sells Ukraine out just like it did in Georgia &amp; Afgan? Sanctions on Donbas. What a joke?",negative
"So to as weaken the Security of Zimbabwe and so that it won't be anle to fight for it's self.

The reason why Europeans in South Africa blocked Jacob Zuma from bringing Nuclear in SA, so that we can be vulnerable to Europe, America and Asia.

Security is important!???????? https://t.co/gF1ynhMjYD",negative
"REPORT: #Russia Is Now The World Leader In #Hypersonic Technology After They Launch The #Zircon Cruise Missile From A Nuclear Submarine In An Historic First.
The Missile Travels Mach 9 (6,900 mph) And Can Evade Any Anti-Missile Defense System In The U.S. https://t.co/JBEruELoyc",positive
Gareth Evans is the Thomas Friedman of disarmament. https://t.co/JnUxWym5Mz,neutral
iPhone just pulled a baseband core dump in mid call. Sound reminded me of that scene in Fail-Safe where the phone melts in a nuclear strike.,negative
"Russian fighter intercepts US B-52H strategic bomber

The ?????????????pilot??????????????s view?????????????? video from the Su-27 shows the jet tailing a nuclear-capable B52-H American strategic bomber in clear skies. The Russian jet then flanks the larger aircraft and moves to the other si?????????????https://t.co/uMZl0M1Y5n",neutral
"I just saw a guy in the comments of a Youtube video trying to convince everyone that nuclear weapons are not real. I am actually shocked this is not more popular conspiracy theory. ""Hiroshima and Nagasaki? Fake news created by the Liberal World Order to control the sheeple!""",negative
Tell frosty to shut his pedo ass up heÃ¢Â€Â™ll be the first to bitch when the nuclear war does happen @FHFshow,negative
?????????????China puts another nuclear power plant on line every three to four months??????????? https://t.co/khZDFoDURr,neutral
"#ThePathToZero #NuclearEnergy 
Carbon Free Energy for the future of humanity but it needs to be SMALLER CHEAPER &amp; SAFER - Welcome 'ZEUS' our advanced Nuclear MicroReactor #NANONuclear Ã¢ÂšÂ¡Ã¯Â¸ÂÃ°ÂŸÂšÂ€Ã°ÂŸÂ‡ÂºÃ°ÂŸÂ‡Â¸Ã¢ÂšÂ›Ã¯Â¸ÂÃ°ÂŸÂ’Âœ https://t.co/IpizZS74gM",negative
"Including from Taiwan - #didyouknow Taiwan is phasing our nuclear power by 2025? Expanding opportunities for Australian LNG, renewables investment and high efficiency coal to help power its evolving energy mix into the future ???????????????????????? https://t.co/iN4OzgvO2K",positive
"@GunnarLuderer Comments: extension of existing ???????????€????????????????€????? save &amp; reliable power plants #GER6 is cheap. Replacement with gas is detrimental. Building of wind, solar &amp; grid is delayed, deforesting, permissions and space requirement. No batteries &amp; H2 Techn not yet available. Excluding nuclear is stubborn",negative
Taipower seeks to restart No. 2 nuclear power plant reactor https://t.co/OlwN5XOpja,neutral
"How the #$%@ does ending ""chain migration"" protect the nuclear family??  Oh, that's right...terrorist!  I mean TERRORISTS!  So are we going to banish the families of native-born terrorists?  #SOTU",negative
"Major breakthrough on nuclear fusion energy
 https://t.co/8tibXzfXfY",positive
Nuclear power remains the best way to reliably produce large amounts of electricity: http://t.co/PWrThg2HDI,positive
At The Metro... Getting ready to see Margo and the Nuclear So and Sos. super excited!,positive
Poll: 2/3 of Israelis Think #Obama Will Let Iran Acquire Nukes: http://t.co/PJZ2tM59bX Remaining 1/3 Are Engaged in Wishful Thinking.#tcot,neutral
Everyone's Using This Hillary Clinton Tweet To Moc... https://t.co/UCpVXH9BaK,neutral
"Great ,good job?????????????@PTI_News: Kudankulam Nuclear Power plant's Unit I attains full capacity of 1000 MWe power generation:director R S Sundar.???????????",positive
Back to the future: Britain's response to climate change is to go nuclear https://t.co/Nya8gacxcv @IndependentAus,neutral
"Assembly of @INL's #AdvancedTestReactor's new core is nearly complete.

The core internals changeout will keep the reactor running at peak performance for the next 10 to 20 years!

Watch the full CIC process: https://t.co/xcLnCNmElc

@nuclearsciweek????#nuclear #research #energy https://t.co/g9vB8t6etQ",positive
Boat. Ã¢ÂšÂ“Ã¯Â¸Â #cool #love #aircraftcarrier #trollingmotor #nuclear #USA #navy @ Naval Station Norfolk http://t.co/IrHjFNQNMY,positive
We're committed to safety &amp;  security and work closely with our partners &amp; regulators. Our chair  Wanda Goldwag is at the Office for Nuclear Regulation annual conference today for an in-depth analysis of the regulatory landscape across Great Britain's nuclear sector. #ONRconf23 https://t.co/n7XzQMPs2Z,positive
"Lebron is in the 2nd rd of the playoffs &amp; just because he played a young Pacers team &amp; the mentally, destroyed Raptors that's scared of him, we r now crowning Lebron GOAT? Stop!! These Ã°ÂŸÂ”Â¥Ã°ÂŸÂ”Â¥take are going nuclear now! Smh",negative
"Stanford Nuclear Medicine has just posted an opening... Incredible opportunity to join an inspiring community. As a physician scientist myself, I am so grateful to work, learn and grow with a truly fantastic group of people. 

https://t.co/xlqOkU9Orv",positive
.@PolitiFact: Cruz's claim that the Iran deal would accelerate Iran getting a nuclear weapon - False  http://t.co/cuHU3p31cb,negative
"@bremerg @WayneDupreeShow Sam Brinton, an outspoken drag queen and ?????????????queer activist???????????, to oversee spent fuel and waste in the nuclear energy office of the Department of Energy",negative
"???????WAR??????? DECLARED ON #RUSSIA - #CHINA - #IRAN - #SYRIA - #NORTHKOREA  &amp; ???????ALL #SCO &amp; #BRICS MEMBERS???????
???????BY??????? - The ???????PSYCHOTIC PSYCHOPATHS??????? - The Military Industrial ""INTELLIGENCE"" (IDIOT'S) Complex (The United States Government), a United States Military Contract
https://t.co/q9LOYBRBRU",negative
NBD but IÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢m pretty much an expert on nuclear reactors now. DonÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢t @ me. #Chernobyl,positive
@chittimca3 NALCO mulling setting up of nuclear power plant: The state-owned National Aluminium Compa.. http://bit.ly/1Z78v0,neutral
"Add...
North Korea nuclear talks: US envoy Biegun heads to Pyongyang 
https://t.co/7UZBzsHQwH",neutral
Spent the weekend figuring out how to finance a nuclear power plant and build the perfect office chair. And a 4th birthday party.,positive
"ÃƒÂ¢Ã¢Â‚Â¬Ã…Â“...digging up dirt on someone for carrying out their professional responsibilities in their positions as White House officials is a chillingly authoritarian thing to do.ÃƒÂ¢Ã¢Â‚Â¬
https://t.co/44rFKuNIdK",negative
I liked a @YouTube video http://t.co/g0Jog2O Modern Warfare 2 - Bomba Nuclear en Salvage - Spas 12 - Co,positive
"@POTUS It may be necessary to contain the Korean leader, as he is acting as a mafia leader... playing around with dangerous nuclear ballistic missiles! ...&amp; pose a greater danger than one may think--",negative
