Sentence #,Word,Tag
,just,GENERAL
,sick,GENERAL
,and,GENERAL
,tired,GENERAL
,of,GENERAL
,it,GENERAL
,all,GENERAL
,.,GENERAL
1020,This,GENERAL
,wasn,GENERAL
,t,GENERAL
,the,GENERAL
,first,GENERAL
,time,GENERAL
,they,GENERAL
,d,GENERAL
,taken,GENERAL
,part,GENERAL
,in,GENERAL
,conversations,GENERAL
,about,GENERAL
,race,DEI
,in,GENERAL
,their,GENERAL
,NBA,GENERAL
,careers,GENERAL
,and,GENERAL
,it,GENERAL
,wasn,GENERAL
,t,GENERAL
,the,GENERAL
,first,GENERAL
,time,GENERAL
,they,GENERAL
,d,GENERAL
,had,GENERAL
,to,GENERAL
,address,GENERAL
,the,GENERAL
,hateful,BIAS
,actions,GENERAL
,of,GENERAL
,others,GENERAL
,.,GENERAL
1021,And,GENERAL
,one,GENERAL
,big,GENERAL
,thing,GENERAL
,that,GENERAL
,got,GENERAL
,brought,GENERAL
,up,GENERAL
,a,GENERAL
,lot,GENERAL
,in,GENERAL
,the,GENERAL
,meeting,GENERAL
,was,GENERAL
,how,GENERAL
,incidents,GENERAL
,like,GENERAL
,this,GENERAL
,they,GENERAL
,weren,GENERAL
,t,GENERAL
,only,GENERAL
,about,GENERAL
,the,GENERAL
,people,GENERAL
,directly,GENERAL
,involved,GENERAL
,.,GENERAL
1022,This,GENERAL
,wasn,GENERAL
,t,GENERAL
,only,GENERAL
,about,GENERAL
,Russ,GENERAL
,and,GENERAL
,some,GENERAL
,heckler,GENERAL
,.,GENERAL
1023,It,GENERAL
,was,GENERAL
,about,GENERAL
,more,GENERAL
,than,GENERAL
,that,GENERAL
,.,GENERAL
1024,It,GENERAL
,was,GENERAL
,about,GENERAL
,what,GENERAL
,it,GENERAL
,means,GENERAL
,just,GENERAL
,to,GENERAL
,exist,GENERAL
,right,DEI
,now,GENERAL
,as,GENERAL
,a,GENERAL
,person,GENERAL
,of,GENERAL
,color,BIAS
,in,GENERAL
,a,GENERAL
,mostly,GENERAL
,white,GENERAL
,space,GENERAL
,.,GENERAL
1025,It,GENERAL
,was,GENERAL
,about,GENERAL
,racism,BIAS
,in,GENERAL
,America,GENERAL
,.,GENERAL
1026,Before,GENERAL
,the,GENERAL
,meeting,GENERAL
,ended,GENERAL
,I,GENERAL
,joined,GENERAL
,the,GENERAL
,team,GENERAL
,s,GENERAL
,demand,GENERAL
,for,GENERAL
,a,GENERAL
,swift,GENERAL
,response,GENERAL
,and,GENERAL
,a,GENERAL
,promise,GENERAL
,from,GENERAL
,the,GENERAL
,Jazz,GENERAL
,organization,GENERAL
,that,GENERAL
,it,GENERAL
,would,GENERAL
,address,GENERAL
,the,GENERAL
,concerns,GENERAL
,we,GENERAL
,had,GENERAL
,.,GENERAL
1027,I,GENERAL
,think,GENERAL
,my,GENERAL
,teammates,GENERAL
,and,GENERAL
,I,GENERAL
,all,GENERAL
,felt,GENERAL
,it,GENERAL
,was,GENERAL
,a,GENERAL
,step,GENERAL
,in,GENERAL
,the,GENERAL
,right,DEI
,direction,GENERAL
,.,GENERAL
1028,But,GENERAL
,I,GENERAL
,don,GENERAL
,t,GENERAL
,think,GENERAL
,anyone,GENERAL
,felt,GENERAL
,satisfied,GENERAL
,.,GENERAL
1029,There,GENERAL
,s,GENERAL
,an,GENERAL
,elephant,GENERAL
,in,GENERAL
,the,GENERAL
,room,GENERAL
,that,GENERAL
,I,GENERAL
,ve,GENERAL
,been,GENERAL
,thinking,GENERAL
,about,GENERAL
,a,GENERAL
,lot,GENERAL
,over,GENERAL
,these,GENERAL
,last,GENERAL
,few,GENERAL
,weeks,GENERAL
,.,GENERAL
1030,It,GENERAL
,s,GENERAL
,the,GENERAL
,fact,GENERAL
,that,GENERAL
,demographically,GENERAL
,if,GENERAL
,we,GENERAL
,re,GENERAL
,being,GENERAL
,honest,GENERAL
,I,GENERAL
,have,GENERAL
,more,GENERAL
,in,GENERAL
,common,GENERAL
,with,GENERAL
,the,GENERAL
,fans,GENERAL
,in,GENERAL
,the,GENERAL
,crowd,GENERAL
,at,GENERAL
,your,GENERAL
,average,GENERAL
,NBA,GENERAL
,game,GENERAL
,than,GENERAL
,I,GENERAL
,have,GENERAL
,with,GENERAL
,the,GENERAL
,players,GENERAL
,on,GENERAL
,the,GENERAL
,court,GENERAL
,.,GENERAL
1031,And,GENERAL
,after,GENERAL
,the,GENERAL
,events,GENERAL
,in,GENERAL
,Salt,GENERAL
,Lake,GENERAL
,City,GENERAL
,last,GENERAL
,month,GENERAL
,and,GENERAL
,as,GENERAL
,we,GENERAL
,ve,GENERAL
,been,GENERAL
,discussing,GENERAL
,them,GENERAL
,since,GENERAL
,I,GENERAL
,ve,GENERAL
,really,GENERAL
,started,GENERAL
,to,GENERAL
,recognize,GENERAL
,the,GENERAL
,role,GENERAL
,those,GENERAL
,demographics,GENERAL
,play,GENERAL
,in,GENERAL
,my,GENERAL
,privilege,BIAS
,.,GENERAL
1032,It,GENERAL
,s,GENERAL
,like,GENERAL
,I,GENERAL
,may,GENERAL
,be,GENERAL
,Thabo,GENERAL
,s,GENERAL
,friend,GENERAL
,or,GENERAL
,Ekpe,GENERAL
,s,GENERAL
,teammate,GENERAL
,or,GENERAL
,Russ,GENERAL
,s,GENERAL
,colleague,GENERAL
,I,GENERAL
,may,GENERAL
,work,GENERAL
,with,GENERAL
,those,GENERAL
,guys,GENERAL
,.,GENERAL
1033,And,GENERAL
,I,GENERAL
,absolutely,GENERAL
,stand,GENERAL
,with,GENERAL
,them,GENERAL
,.,GENERAL
1034,But,GENERAL
,I,GENERAL
,look,GENERAL
,like,GENERAL
,the,GENERAL
,other,GENERAL
,guy,GENERAL
,.,GENERAL
1035,And,GENERAL
,whether,GENERAL
,I,GENERAL
,like,GENERAL
,it,GENERAL
,or,GENERAL
,not,GENERAL
,I,GENERAL
,m,GENERAL
,beginning,GENERAL
,to,GENERAL
,understand,GENERAL
,how,GENERAL
,that,GENERAL
,means,GENERAL
,something,GENERAL
,.,GENERAL
1036,What,GENERAL
,I,GENERAL
,m,GENERAL
,realizing,GENERAL
,is,GENERAL
,no,GENERAL
,matter,GENERAL
,how,GENERAL
,passionately,GENERAL
,I,GENERAL
,commit,GENERAL
,to,GENERAL
,being,GENERAL
,an,GENERAL
,ally,BIAS
,and,GENERAL
,no,GENERAL
,matter,GENERAL
,how,GENERAL
,unwavering,GENERAL
,my,GENERAL
,support,DEI
,is,GENERAL
,for,GENERAL
,NBA,GENERAL
,and,GENERAL
,WNBA,GENERAL
,players,GENERAL
,of,GENERAL
,I,GENERAL
,m,GENERAL
,still,GENERAL
,in,GENERAL
,this,GENERAL
,conversation,GENERAL
,from,GENERAL
,the,GENERAL
,privileged,BIAS
,perspective,GENERAL
,of,GENERAL
,opting,GENERAL
,in,GENERAL
,to,GENERAL
,it,GENERAL
,.,GENERAL
1037,Which,GENERAL
,of,GENERAL
,course,GENERAL
,means,GENERAL
,that,GENERAL
,on,GENERAL
,the,GENERAL
,flip,GENERAL
,side,GENERAL
,I,GENERAL
,could,GENERAL
,just,GENERAL
,as,GENERAL
,easily,GENERAL
,opt,GENERAL
,out,GENERAL
,of,GENERAL
,it,GENERAL
,.,GENERAL
1038,Every,GENERAL
,day,GENERAL
,I,GENERAL
,m,GENERAL
,given,GENERAL
,that,GENERAL
,choice,GENERAL
,I,GENERAL
,m,GENERAL
,granted,GENERAL
,that,GENERAL
,privilege,BIAS
,based,GENERAL
,on,GENERAL
,the,GENERAL
,color,BIAS
,of,GENERAL
,my,GENERAL
,skin,GENERAL
,.,GENERAL
1039,In,GENERAL
,other,GENERAL
,words,GENERAL
,I,GENERAL
,can,GENERAL
,say,GENERAL
,every,GENERAL
,right,DEI
,thing,GENERAL
,in,GENERAL
,the,GENERAL
,world,GENERAL
,I,GENERAL
,can,GENERAL
,voice,GENERAL
,my,GENERAL
,solidarity,GENERAL
,with,GENERAL
,Russ,GENERAL
,after,GENERAL
,what,GENERAL
,happened,GENERAL
,in,GENERAL
,Utah,GENERAL
,.,GENERAL
1040,I,GENERAL
,can,GENERAL
,evolve,GENERAL
,my,GENERAL
,position,GENERAL
,on,GENERAL
,what,GENERAL
,happened,GENERAL
,to,GENERAL
,Thabo,GENERAL
,in,GENERAL
,New,GENERAL
,York,GENERAL
,.,GENERAL
1041,I,GENERAL
,can,GENERAL
,be,GENERAL
,that,GENERAL
,weird,GENERAL
,dude,GENERAL
,in,GENERAL
,Get,GENERAL
,Out,GENERAL
,bragging,GENERAL
,about,GENERAL
,how,GENERAL
,he,GENERAL
,d,GENERAL
,have,GENERAL
,voted,GENERAL
,for,GENERAL
,Obama,GENERAL
,a,GENERAL
,third,GENERAL
,term,GENERAL
,.,GENERAL
1042,I,GENERAL
,can,GENERAL
,condemn,GENERAL
,every,GENERAL
,racist,BIAS
,heckler,GENERAL
,I,GENERAL
,ve,GENERAL
,ever,GENERAL
,known,GENERAL
,.,GENERAL
1043,But,GENERAL
,I,GENERAL
,can,GENERAL
,also,GENERAL
,fade,GENERAL
,into,GENERAL
,the,GENERAL
,crowd,GENERAL
,and,GENERAL
,my,GENERAL
,face,GENERAL
,can,GENERAL
,blend,GENERAL
,in,GENERAL
,with,GENERAL
,the,GENERAL
,faces,GENERAL
,of,GENERAL
,those,GENERAL
,hecklers,GENERAL
,any,GENERAL
,time,GENERAL
,I,GENERAL
,want,GENERAL
,.,GENERAL
1044,I,GENERAL
,realize,GENERAL
,that,GENERAL
,now,GENERAL
,.,GENERAL
1045,And,GENERAL
,maybe,GENERAL
,in,GENERAL
,years,GENERAL
,past,GENERAL
,just,GENERAL
,realizing,GENERAL
,something,GENERAL
,would,GENERAL
,ve,GENERAL
,felt,GENERAL
,like,GENERAL
,progress,GENERAL
,.,GENERAL
1046,But,GENERAL
,it,GENERAL
,s,GENERAL
,NOT,GENERAL
,years,GENERAL
,past,GENERAL
,it,GENERAL
,s,GENERAL
,today,GENERAL
,.,GENERAL
1047,And,GENERAL
,I,GENERAL
,know,GENERAL
,I,GENERAL
,have,GENERAL
,to,GENERAL
,do,GENERAL
,better,GENERAL
,.,GENERAL
1048,So,GENERAL
,I,GENERAL
,m,GENERAL
,trying,GENERAL
,to,GENERAL
,push,GENERAL
,myself,GENERAL
,further,GENERAL
,.,GENERAL
1049,I,GENERAL
,m,GENERAL
,trying,GENERAL
,to,GENERAL
,ask,GENERAL
,myself,GENERAL
,what,GENERAL
,I,GENERAL
,should,GENERAL
,actually,GENERAL
,do,GENERAL
,.,GENERAL
1050,How,GENERAL
,can,GENERAL
,I,GENERAL
,as,GENERAL
,a,GENERAL
,white,GENERAL
,man,GENERAL
,part,GENERAL
,of,GENERAL
,this,GENERAL
,systemic,GENERAL
,problem,GENERAL
,become,GENERAL
,part,GENERAL
,of,GENERAL
,the,GENERAL
,solution,GENERAL
,when,GENERAL
,it,GENERAL
,comes,GENERAL
,to,GENERAL
,racism,BIAS
,in,GENERAL
,my,GENERAL
,workplace,GENERAL
,In,GENERAL
,my,GENERAL
,community,GENERAL
,In,GENERAL
,this,GENERAL
,country,GENERAL
,These,GENERAL
,are,GENERAL
,the,GENERAL
,questions,GENERAL
,that,GENERAL
,I,GENERAL
,ve,GENERAL
,been,GENERAL
,asking,GENERAL
,myself,GENERAL
,lately,GENERAL
,.,GENERAL
1051,And,GENERAL
,I,GENERAL
,don,GENERAL
,t,GENERAL
,think,GENERAL
,I,GENERAL
,have,GENERAL
,all,GENERAL
,the,GENERAL
,answers,GENERAL
,yet,GENERAL
,but,GENERAL
,here,GENERAL
,are,GENERAL
,the,GENERAL
,ones,GENERAL
,that,GENERAL
,are,GENERAL
,starting,GENERAL
,to,GENERAL
,ring,GENERAL
,the,GENERAL
,most,GENERAL
,true,GENERAL
,I,GENERAL
,have,GENERAL
,to,GENERAL
,continue,GENERAL
,to,GENERAL
,educate,GENERAL
,myself,GENERAL
,on,GENERAL
,the,GENERAL
,history,GENERAL
,of,GENERAL
,racism,BIAS
,in,GENERAL
,America,GENERAL
,.,GENERAL
1052,I,GENERAL
,have,GENERAL
,to,GENERAL
,listen,GENERAL
,.,GENERAL
1053,I,GENERAL
,ll,GENERAL
,say,GENERAL
,it,GENERAL
,again,GENERAL
,because,GENERAL
,it,GENERAL
,s,GENERAL
,that,GENERAL
,important,GENERAL
,.,GENERAL
1054,I,GENERAL
,have,GENERAL
,to,GENERAL
,listen,GENERAL
,.,GENERAL
1055,I,GENERAL
,have,GENERAL
,to,GENERAL
,support,DEI
,leaders,GENERAL
,who,GENERAL
,see,GENERAL
,racial,BIAS
,justice,DEI
,as,GENERAL
,fundamental,GENERAL
,as,GENERAL
,something,GENERAL
,that,GENERAL
,s,GENERAL
,at,GENERAL
,the,GENERAL
,heart,GENERAL
,of,GENERAL
,nearly,GENERAL
,every,GENERAL
,major,GENERAL
,issue,GENERAL
,in,GENERAL
,our,GENERAL
,country,GENERAL
,today,GENERAL
,.,GENERAL
1056,And,GENERAL
,I,GENERAL
,have,GENERAL
,to,GENERAL
,support,DEI
,policies,GENERAL
,that,GENERAL
,do,GENERAL
,the,GENERAL
,same,GENERAL
,.,GENERAL
1057,I,GENERAL
,have,GENERAL
,to,GENERAL
,do,GENERAL
,my,GENERAL
,best,GENERAL
,to,GENERAL
,recognize,GENERAL
,when,GENERAL
,to,GENERAL
,get,GENERAL
,out,GENERAL
,of,GENERAL
,the,GENERAL
,way,GENERAL
,in,GENERAL
,order,GENERAL
,to,GENERAL
,amplify,GENERAL
,the,GENERAL
,voices,GENERAL
,of,GENERAL
,marginalized,BIAS
,groups,GENERAL
,that,GENERAL
,so,GENERAL
,often,GENERAL
,get,GENERAL
,lost,GENERAL
,.,GENERAL
1058,But,GENERAL
,maybe,GENERAL
,more,GENERAL
,than,GENERAL
,anything,GENERAL
,I,GENERAL
,know,GENERAL
,that,GENERAL
,as,GENERAL
,a,GENERAL
,white,GENERAL
,man,GENERAL
,I,GENERAL
,have,GENERAL
,to,GENERAL
,hold,GENERAL
,my,GENERAL
,fellow,GENERAL
,white,GENERAL
,men,GENERAL
,accountable,DEI
,.,GENERAL
1059,We,GENERAL
,all,GENERAL
,have,GENERAL
,to,GENERAL
,hold,GENERAL
,each,GENERAL
,other,GENERAL
,accountable,DEI
,.,GENERAL
1060,And,GENERAL
,we,GENERAL
,all,GENERAL
,have,GENERAL
,to,GENERAL
,be,GENERAL
,accountable,DEI
,period,GENERAL
,.,GENERAL
1061,Not,GENERAL
,just,GENERAL
,for,GENERAL
,our,GENERAL
,own,GENERAL
,actions,GENERAL
,but,GENERAL
,also,GENERAL
,for,GENERAL
,the,GENERAL
,ways,GENERAL
,that,GENERAL
,our,GENERAL
,inaction,GENERAL
,can,GENERAL
,create,GENERAL
,a,GENERAL
,safe,DEI
,space,GENERAL
,for,GENERAL
,toxic,BIAS
,behavior,GENERAL
,.,GENERAL
1062,And,GENERAL
,I,GENERAL
,think,GENERAL
,the,GENERAL
,standard,GENERAL
,that,GENERAL
,we,GENERAL
,have,GENERAL
,to,GENERAL
,hold,GENERAL
,ourselves,GENERAL
,to,GENERAL
,in,GENERAL
,this,GENERAL
,crucial,GENERAL
,it,GENERAL
,s,GENERAL
,higher,GENERAL
,than,GENERAL
,it,GENERAL
,s,GENERAL
,ever,GENERAL
,been,GENERAL
,.,GENERAL
1063,We,GENERAL
,have,GENERAL
,to,GENERAL
,be,GENERAL
,active,GENERAL
,.,GENERAL
1064,We,GENERAL
,have,GENERAL
,to,GENERAL
,be,GENERAL
,actively,GENERAL
,supporting,DEI
,the,GENERAL
,causes,GENERAL
,of,GENERAL
,those,GENERAL
,who,GENERAL
,ve,GENERAL
,been,GENERAL
,marginalized,BIAS
,precisely,GENERAL
,because,GENERAL
,they,GENERAL
,ve,GENERAL
,been,GENERAL
,marginalized,BIAS
,.,GENERAL
1065,Two,GENERAL
,concepts,GENERAL
,that,GENERAL
,I,GENERAL
,ve,GENERAL
,been,GENERAL
,thinking,GENERAL
,about,GENERAL
,a,GENERAL
,lot,GENERAL
,lately,GENERAL
,are,GENERAL
,guilt,GENERAL
,and,GENERAL
,responsibility,GENERAL
,.,GENERAL
1066,When,GENERAL
,it,GENERAL
,comes,GENERAL
,to,GENERAL
,racism,BIAS
,in,GENERAL
,America,GENERAL
,I,GENERAL
,think,GENERAL
,that,GENERAL
,guilt,GENERAL
,and,GENERAL
,responsibility,GENERAL
,tend,GENERAL
,to,GENERAL
,be,GENERAL
,seen,GENERAL
,as,GENERAL
,more,GENERAL
,or,GENERAL
,less,GENERAL
,the,GENERAL
,same,GENERAL
,thing,GENERAL
,.,GENERAL
1067,But,GENERAL
,I,GENERAL
,m,GENERAL
,beginning,GENERAL
,to,GENERAL
,understand,GENERAL
,how,GENERAL
,there,GENERAL
,s,GENERAL
,a,GENERAL
,real,GENERAL
,difference,GENERAL
,.,GENERAL
1068,As,GENERAL
,white,GENERAL
,people,GENERAL
,are,GENERAL
,we,GENERAL
,guilty,GENERAL
,of,GENERAL
,the,GENERAL
,sins,GENERAL
,of,GENERAL
,our,GENERAL
,forefathers,GENERAL
,No,GENERAL
,I,GENERAL
,don,GENERAL
,t,GENERAL
,think,GENERAL
,so,GENERAL
,.,GENERAL
1069,But,GENERAL
,are,GENERAL
,we,GENERAL
,responsible,GENERAL
,for,GENERAL
,them,GENERAL
,Yes,GENERAL
,I,GENERAL
,believe,GENERAL
,we,GENERAL
,are,GENERAL
,.,GENERAL
1070,And,GENERAL
,I,GENERAL
,guess,GENERAL
,I,GENERAL
,ve,GENERAL
,come,GENERAL
,to,GENERAL
,realize,GENERAL
,that,GENERAL
,when,GENERAL
,we,GENERAL
,talk,GENERAL
,about,GENERAL
,solutions,GENERAL
,to,GENERAL
,systemic,GENERAL
,racism,BIAS
,police,GENERAL
,reform,GENERAL
,workplace,GENERAL
,diversity,DEI
,affirmative,GENERAL
,action,GENERAL
,better,GENERAL
,access,GENERAL
,to,GENERAL
,healthcare,GENERAL
,even,GENERAL
,reparations,DEI
,It,GENERAL
,s,GENERAL
,not,GENERAL
,about,GENERAL
,guilt,GENERAL
,.,GENERAL
1071,It,GENERAL
,s,GENERAL
,not,GENERAL
,about,GENERAL
,pointing,GENERAL
,fingers,GENERAL
,or,GENERAL
,passing,GENERAL
,blame,GENERAL
,.,GENERAL
1072,It,GENERAL
,s,GENERAL
,about,GENERAL
,responsibility,GENERAL
,.,GENERAL
1073,It,GENERAL
,s,GENERAL
,about,GENERAL
,understanding,GENERAL
,that,GENERAL
,when,GENERAL
,we,GENERAL
,ve,GENERAL
,said,GENERAL
,the,GENERAL
,word,GENERAL
,equality,DEI
,for,GENERAL
,generations,GENERAL
,what,GENERAL
,we,GENERAL
,ve,GENERAL
,really,GENERAL
,meant,GENERAL
,is,GENERAL
,equality,DEI
,for,GENERAL
,a,GENERAL
,certain,GENERAL
,group,GENERAL
,of,GENERAL
,people,GENERAL
,.,GENERAL
1074,It,GENERAL
,s,GENERAL
,about,GENERAL
,understanding,GENERAL
,that,GENERAL
,when,GENERAL
,we,GENERAL
,ve,GENERAL
,said,GENERAL
,the,GENERAL
,word,GENERAL
,inequality,BIAS
,for,GENERAL
,generations,GENERAL
,what,GENERAL
,we,GENERAL
,ve,GENERAL
,really,GENERAL
,meant,GENERAL
,is,GENERAL
,slavery,GENERAL
,and,GENERAL
,its,GENERAL
,aftermath,GENERAL
,which,GENERAL
,is,GENERAL
,still,GENERAL
,being,GENERAL
,felt,GENERAL
,to,GENERAL
,this,GENERAL
,day,GENERAL
,.,GENERAL
1075,It,GENERAL
,s,GENERAL
,about,GENERAL
,understanding,GENERAL
,on,GENERAL
,a,GENERAL
,fundamental,GENERAL
,level,GENERAL
,that,GENERAL
,black,DEI
,people,GENERAL
,and,GENERAL
,white,GENERAL
,people,GENERAL
,they,GENERAL
,still,GENERAL
,have,GENERAL
,it,GENERAL
,different,GENERAL
,in,GENERAL
,America,GENERAL
,.,GENERAL
1076,And,GENERAL
,that,GENERAL
,those,GENERAL
,differences,GENERAL
,come,GENERAL
,from,GENERAL
,an,GENERAL
,ugly,GENERAL
,not,GENERAL
,some,GENERAL
,random,GENERAL
,divide,GENERAL
,.,GENERAL
1077,And,GENERAL
,it,GENERAL
,s,GENERAL
,about,GENERAL
,understanding,GENERAL
,that,GENERAL
,Black,DEI
,Lives,GENERAL
,Matter,GENERAL
,and,GENERAL
,movements,GENERAL
,like,GENERAL
,it,GENERAL
,matter,GENERAL
,because,GENERAL
,well,GENERAL
,let,GENERAL
,s,GENERAL
,face,GENERAL
,it,GENERAL
,I,GENERAL
,probably,GENERAL
,would,GENERAL
,ve,GENERAL
,been,GENERAL
,safe,DEI
,on,GENERAL
,the,GENERAL
,street,GENERAL
,that,GENERAL
,one,GENERAL
,night,GENERAL
,in,GENERAL
,New,GENERAL
,York,GENERAL
,.,GENERAL
1078,And,GENERAL
,Thabo,GENERAL
,wasn,GENERAL
,t,GENERAL
,.,GENERAL
1079,And,GENERAL
,I,GENERAL
,was,GENERAL
,safe,DEI
,on,GENERAL
,the,GENERAL
,court,GENERAL
,that,GENERAL
,one,GENERAL
,night,GENERAL
,in,GENERAL
,Utah,GENERAL
,.,GENERAL
1080,And,GENERAL
,Russell,GENERAL
,wasn,GENERAL
,t,GENERAL
,.,GENERAL
1081,But,GENERAL
,as,GENERAL
,disgraceful,GENERAL
,as,GENERAL
,it,GENERAL
,is,GENERAL
,that,GENERAL
,we,GENERAL
,have,GENERAL
,to,GENERAL
,deal,GENERAL
,with,GENERAL
,racist,BIAS
,hecklers,GENERAL
,in,GENERAL
,NBA,GENERAL
,arenas,GENERAL
,in,GENERAL
,The,GENERAL
,truth,GENERAL
,is,GENERAL
,you,GENERAL
,could,GENERAL
,argue,GENERAL
,that,GENERAL
,that,GENERAL
,kind,GENERAL
,of,GENERAL
,racism,BIAS
,is,GENERAL
,easier,GENERAL
,to,GENERAL
,deal,GENERAL
,with,GENERAL
,.,GENERAL
1082,Because,GENERAL
,at,GENERAL
,least,GENERAL
,in,GENERAL
,those,GENERAL
,cases,GENERAL
,the,GENERAL
,racism,BIAS
,is,GENERAL
,loud,GENERAL
,and,GENERAL
,clear,GENERAL
,.,GENERAL
1083,There,GENERAL
,s,GENERAL
,no,GENERAL
,ambiguity,GENERAL
,not,GENERAL
,in,GENERAL
,the,GENERAL
,act,GENERAL
,itself,GENERAL
,and,GENERAL
,thankfully,GENERAL
,not,GENERAL
,in,GENERAL
,the,GENERAL
,response,GENERAL
,we,GENERAL
,throw,GENERAL
,the,GENERAL
,guy,GENERAL
,out,GENERAL
,of,GENERAL
,the,GENERAL
,building,GENERAL
,and,GENERAL
,then,GENERAL
,we,GENERAL
,ban,GENERAL
,him,GENERAL
,for,GENERAL
,life,GENERAL
,.,GENERAL
1084,But,GENERAL
,in,GENERAL
,many,GENERAL
,ways,GENERAL
,the,GENERAL
,more,GENERAL
,dangerous,GENERAL
,form,GENERAL
,of,GENERAL
,racism,BIAS
,isn,GENERAL
,t,GENERAL
,that,GENERAL
,loud,GENERAL
,and,GENERAL
,stupid,GENERAL
,kind,GENERAL
,.,GENERAL
1085,It,GENERAL
,isn,GENERAL
,t,GENERAL
,the,GENERAL
,kind,GENERAL
,that,GENERAL
,announces,GENERAL
,itself,GENERAL
,when,GENERAL
,it,GENERAL
,walks,GENERAL
,into,GENERAL
,the,GENERAL
,arena,GENERAL
,.,GENERAL
1086,It,GENERAL
,s,GENERAL
,the,GENERAL
,quiet,GENERAL
,and,GENERAL
,subtle,GENERAL
,kind,GENERAL
,.,GENERAL
1087,The,GENERAL
,kind,GENERAL
,that,GENERAL
,almost,GENERAL
,hides,GENERAL
,itself,GENERAL
,in,GENERAL
,plain,GENERAL
,view,GENERAL
,.,GENERAL
1088,It,GENERAL
,s,GENERAL
,the,GENERAL
,person,GENERAL
,who,GENERAL
,does,GENERAL
,and,GENERAL
,says,GENERAL
,all,GENERAL
,the,GENERAL
,right,DEI
,things,GENERAL
,in,GENERAL
,public,GENERAL
,They,GENERAL
,re,GENERAL
,perfectly,GENERAL
,friendly,GENERAL
,when,GENERAL
,they,GENERAL
,meet,GENERAL
,a,GENERAL
,person,GENERAL
,of,GENERAL
,color,BIAS
,.,GENERAL
1089,They,GENERAL
,re,GENERAL
,very,GENERAL
,polite,GENERAL
,.,GENERAL
1090,But,GENERAL
,in,GENERAL
,private,GENERAL
,they,GENERAL
,sort,GENERAL
,of,GENERAL
,wish,GENERAL
,that,GENERAL
,everyone,GENERAL
,would,GENERAL
,stop,GENERAL
,making,GENERAL
,everything,GENERAL
,about,GENERAL
,race,DEI
,all,GENERAL
,the,GENERAL
,time,GENERAL
,.,GENERAL
1091,It,GENERAL
,s,GENERAL
,the,GENERAL
,kind,GENERAL
,of,GENERAL
,racism,BIAS
,that,GENERAL
,can,GENERAL
,seem,GENERAL
,almost,GENERAL
,invisible,GENERAL
,which,GENERAL
,is,GENERAL
,one,GENERAL
,of,GENERAL
,the,GENERAL
,main,GENERAL
,reasons,GENERAL
,why,GENERAL
,it,GENERAL
,s,GENERAL
,allowed,GENERAL
,to,GENERAL
,persist,GENERAL
,.,GENERAL
1092,And,GENERAL
,so,GENERAL
,again,GENERAL
,banning,GENERAL
,a,GENERAL
,guy,GENERAL
,like,GENERAL
,Russ,GENERAL
,s,GENERAL
,heckler,GENERAL
,To,GENERAL
,me,GENERAL
,that,GENERAL
,s,GENERAL
,the,GENERAL
,easy,GENERAL
,part,GENERAL
,.,GENERAL
1093,But,GENERAL
,if,GENERAL
,we,GENERAL
,re,GENERAL
,really,GENERAL
,going,GENERAL
,to,GENERAL
,make,GENERAL
,a,GENERAL
,difference,GENERAL
,as,GENERAL
,a,GENERAL
,league,GENERAL
,as,GENERAL
,a,GENERAL
,community,GENERAL
,and,GENERAL
,as,GENERAL
,a,GENERAL
,country,GENERAL
,on,GENERAL
,this,GENERAL
,it,GENERAL
,s,GENERAL
,like,GENERAL
,I,GENERAL
,said,GENERAL
,I,GENERAL
,just,GENERAL
,think,GENERAL
,we,GENERAL
,need,GENERAL
,to,GENERAL
,push,GENERAL
,ourselves,GENERAL
,another,GENERAL
,step,GENERAL
,further,GENERAL
,.,GENERAL
1094,First,GENERAL
,by,GENERAL
,identifying,GENERAL
,that,GENERAL
,less,GENERAL
,visible,GENERAL
,less,GENERAL
,obvious,GENERAL
,behavior,GENERAL
,as,GENERAL
,what,GENERAL
,it,GENERAL
,is,GENERAL
,racism,BIAS
,.,GENERAL
1095,And,GENERAL
,then,GENERAL
,second,GENERAL
,by,GENERAL
,denouncing,GENERAL
,that,GENERAL
,racism,BIAS
,actively,GENERAL
,and,GENERAL
,at,GENERAL
,every,GENERAL
,level,GENERAL
,.,GENERAL
1096,That,GENERAL
,s,GENERAL
,the,GENERAL
,bare,GENERAL
,minimum,GENERAL
,of,GENERAL
,where,GENERAL
,we,GENERAL
,have,GENERAL
,to,GENERAL
,get,GENERAL
,to,GENERAL
,I,GENERAL
,think,GENERAL
,if,GENERAL
,we,GENERAL
,re,GENERAL
,going,GENERAL
,to,GENERAL
,consider,GENERAL
,the,GENERAL
,NBA,GENERAL
,or,GENERAL
,any,GENERAL
,workplace,GENERAL
,as,GENERAL
,anything,GENERAL
,close,GENERAL
,to,GENERAL
,part,GENERAL
,of,GENERAL
,the,GENERAL
,solution,GENERAL
,in,GENERAL
,.,GENERAL
1097,I,GENERAL
,ll,GENERAL
,wrap,GENERAL
,this,GENERAL
,up,GENERAL
,in,GENERAL
,a,GENERAL
,minute,GENERAL
,but,GENERAL
,first,GENERAL
,I,GENERAL
,have,GENERAL
,one,GENERAL
,last,GENERAL
,thought,GENERAL
,.,GENERAL
1098,The,GENERAL
,NBA,GENERAL
,is,GENERAL
,over,GENERAL
,players,GENERAL
